KW	category	node_weight	occurrence
ACSL4	GENE	0.037037037037037035	1
AIFM2	GENE	0.037037037037037035	1
ATL1	GENE	0.037037037037037035	1
S100A4	GENE	0.037037037037037035	1
nivolumab/therapeutic use	MESH	0.037037037037037035	1
cysteine/metabolism	MESH	0.037037037037037035	1
melanoma/genetics	MESH	0.037037037037037035	1
CD8A	GENE	0.1111111111111111	3
amino acid transport system y+/metabolism	MESH	0.07407407407407407	2
SLC3A2	GENE	0.037037037037037035	1
fusion regulatory protein 1 heavy chain/metabolism	MESH	0.037037037037037035	1
SLC9A1	GENE	0.07407407407407407	2
b7-h1 antigen/antagonists & inhibitors	MESH	0.07407407407407407	2
interferon-gamma/immunology	MESH	0.037037037037037035	1
multiple myeloma/drug therapy	MESH	0.037037037037037035	1
tumor microenvironment	MESH	0.07407407407407407	2
cd8-positive t-lymphocytes/cytology	MESH	0.07407407407407407	2
fatty acids/metabolism	MESH	0.037037037037037035	1
CD36	GENE	0.037037037037037035	1
antibodies monoclonal humanized/pharmacology	MESH	0.037037037037037035	1
PDCD1	GENE	0.1111111111111111	3
cd36 antigens/antagonists & inhibitors	MESH	0.037037037037037035	1
macrophages	MESH	0.037037037037037035	1
pancreas/metabolism	MESH	0.037037037037037035	1
proto-oncogene proteins p21(ras)/metabolism	MESH	0.037037037037037035	1
cell transformation neoplastic/genetics	MESH	0.037037037037037035	1
spiro compounds/pharmacology	MESH	0.037037037037037035	1
KDM8	GENE	0.037037037037037035	1
STING1	GENE	0.037037037037037035	1
carcinoma pancreatic ductal/metabolism	MESH	0.037037037037037035	1
diet	MESH	0.037037037037037035	1
pancreatitis/genetics	MESH	0.037037037037037035	1
dna	MESH	0.037037037037037035	1
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.037037037037037035	1
quinoxalines/pharmacology	MESH	0.037037037037037035	1
membrane proteins/genetics	MESH	0.037037037037037035	1
biomarkers tumor	MESH	0.037037037037037035	1
cell line	MESH	0.037037037037037035	1
actins/metabolism	MESH	0.037037037037037035	1
hypoxia-inducible factor 1 alpha subunit/metabolism	MESH	0.037037037037037035	1
hepatocytes/drug effects	MESH	0.037037037037037035	1
sorafenib/pharmacology	MESH	0.037037037037037035	1
FN1	GENE	0.037037037037037035	1
HIF1A	GENE	0.037037037037037035	1
MMRN1	GENE	0.037037037037037035	1
liver cirrhosis/drug therapy	MESH	0.037037037037037035	1
collagen type i/metabolism	MESH	0.037037037037037035	1
hepatic stellate cells/drug effects	MESH	0.037037037037037035	1
macrophages/drug effects	MESH	0.14814814814814814	4
iron chelating agents/pharmacology	MESH	0.037037037037037035	1
tuberculosis/metabolism	MESH	0.037037037037037035	1
host-pathogen interactions	MESH	0.037037037037037035	1
cell line tumor	MESH	0.37037037037037035	10
ferric compounds/chemistry	MESH	0.1111111111111111	3
acetaminophen/pharmacology	MESH	0.037037037037037035	1
heat-shock proteins/genetics	MESH	0.037037037037037035	1
brain neoplasms/genetics	MESH	0.037037037037037035	1
CD44	GENE	0.037037037037037035	1
cation transport proteins/genetics	MESH	0.037037037037037035	1
HSPB1	GENE	0.037037037037037035	1
SLC40A1	GENE	0.037037037037037035	1
glioblastoma/genetics	MESH	0.037037037037037035	1
t-lymphocytes cytotoxic/immunology	MESH	0.037037037037037035	1
hyaluronan receptors/genetics	MESH	0.037037037037037035	1
autophagy-related proteins/genetics	MESH	0.037037037037037035	1
flavonolignans/pharmacology	MESH	0.037037037037037035	1
ATG5	GENE	0.037037037037037035	1
glutathione peroxidase/metabolism	MESH	0.037037037037037035	1
precursor cell lymphoblastic leukemia-lymphoma/metabolism	MESH	0.037037037037037035	1
cell cycle/drug effects	MESH	0.037037037037037035	1
glutathione/metabolism	MESH	0.1111111111111111	3
allografts	MESH	0.037037037037037035	1
lung neoplasms/drug therapy	MESH	0.037037037037037035	1
glycogen synthase kinase 3/metabolism	MESH	0.037037037037037035	1
tor serine-threonine kinases/metabolism	MESH	0.037037037037037035	1
BTRC	GENE	0.037037037037037035	1
iron/chemistry	MESH	0.037037037037037035	1
CTLA4	GENE	0.037037037037037035	1
cell movement/drug effects	MESH	0.037037037037037035	1
GABPA	GENE	0.037037037037037035	1
GSK3B	GENE	0.037037037037037035	1
nf-e2-related factor 2/genetics	MESH	0.037037037037037035	1
MTOR	GENE	0.037037037037037035	1
PRKAA2	GENE	0.037037037037037035	1
oxidative stress/drug effects	MESH	0.07407407407407407	2
lymph/metabolism	MESH	0.037037037037037035	1
coenzyme a ligases/metabolism	MESH	0.037037037037037035	1
neoplasm metastasis/drug therapy	MESH	0.037037037037037035	1
oleic acid/metabolism	MESH	0.037037037037037035	1
cell survival	MESH	0.037037037037037035	1
melanoma/blood	MESH	0.037037037037037035	1
ACSL3	GENE	0.037037037037037035	1
inflammasomes/metabolism	MESH	0.037037037037037035	1
hemodynamics/drug effects	MESH	0.037037037037037035	1
FTH1	GENE	0.037037037037037035	1
HMGB1	GENE	0.037037037037037035	1
hmgb1 protein/metabolism	MESH	0.037037037037037035	1
NLRP3	GENE	0.037037037037037035	1
NOX4	GENE	0.037037037037037035	1
macrophages/metabolism	MESH	0.037037037037037035	1
hypertension pulmonary/chemically induced	MESH	0.037037037037037035	1
monocrotaline/toxicity	MESH	0.037037037037037035	1
heart ventricles/diagnostic imaging	MESH	0.037037037037037035	1
endothelial cells/metabolism	MESH	0.037037037037037035	1
toll-like receptor 4/metabolism	MESH	0.037037037037037035	1
bacterial toxins/metabolism	MESH	0.037037037037037035	1
inflammation/metabolism	MESH	0.037037037037037035	1
nlr family pyrin domain-containing 3 protein/metabolism	MESH	0.037037037037037035	1
lung/blood supply	MESH	0.037037037037037035	1
iron/metabolism	MESH	0.14814814814814814	4
phospholipid hydroperoxide glutathione peroxidase/metabolism	MESH	0.07407407407407407	2
drug resistance neoplasm	MESH	0.037037037037037035	1
GGT1	GENE	0.037037037037037035	1
HLF	GENE	0.037037037037037035	1
IL6	GENE	0.037037037037037035	1
JAK2	GENE	0.037037037037037035	1
STAT3	GENE	0.037037037037037035	1
TGFB1	GENE	0.037037037037037035	1
triple negative breast neoplasms/drug therapy	MESH	0.037037037037037035	1
tumor-associated macrophages/drug effects	MESH	0.037037037037037035	1
basic-leucine zipper transcription factors/analysis	MESH	0.037037037037037035	1
exosomes/metabolism	MESH	0.037037037037037035	1
interferon-gamma/metabolism	MESH	0.037037037037037035	1
phenol/chemistry	MESH	0.037037037037037035	1
aniline compounds/chemistry	MESH	0.037037037037037035	1
b7-h1 antigen/metabolism	MESH	0.037037037037037035	1
programmed cell death 1 receptor/metabolism	MESH	0.037037037037037035	1
immunogenic cell death/drug effects	MESH	0.037037037037037035	1
metal-organic frameworks/chemistry	MESH	0.037037037037037035	1
benzylidene compounds/chemistry	MESH	0.037037037037037035	1
myocardial reperfusion injury/drug therapy	MESH	0.037037037037037035	1
cyclohexylamines/pharmacology	MESH	0.07407407407407407	2
adaptor proteins vesicular transport/genetics	MESH	0.037037037037037035	1
ventricular function left/drug effects	MESH	0.037037037037037035	1
TICAM1	GENE	0.037037037037037035	1
TLR4	GENE	0.07407407407407407	2
neutrophils/immunology	MESH	0.037037037037037035	1
TRIM69	GENE	0.037037037037037035	1
neutrophil infiltration	MESH	0.037037037037037035	1
toll-like receptor 4/genetics	MESH	0.037037037037037035	1
myocardium/immunology	MESH	0.037037037037037035	1
inflammation/drug therapy	MESH	0.037037037037037035	1
phenylenediamines/pharmacology	MESH	0.07407407407407407	2
tumor microenvironment/drug effects	MESH	0.14814814814814814	4
cell line tumor/transplantation	MESH	0.07407407407407407	2
t-lymphocytes/immunology	MESH	0.037037037037037035	1
myeloid-derived suppressor cells/immunology	MESH	0.037037037037037035	1
neutral ceramidase/antagonists & inhibitors	MESH	0.037037037037037035	1
heme oxygenase-1/metabolism	MESH	0.037037037037037035	1
colonic neoplasms/drug therapy	MESH	0.037037037037037035	1
ASAH2	GENE	0.037037037037037035	1
HMOX1	GENE	0.037037037037037035	1
TP53	GENE	0.1111111111111111	3
tumor suppressor protein p53/metabolism	MESH	0.07407407407407407	2
lymphocytes tumor-infiltrating/immunology	MESH	0.037037037037037035	1
membrane proteins/metabolism	MESH	0.037037037037037035	1
genetic variation	MESH	0.037037037037037035	1
tumor suppressor protein p53/genetics	MESH	0.037037037037037035	1
listeriosis/etiology	MESH	0.037037037037037035	1
hemeproteins/toxicity	MESH	0.037037037037037035	1
transferrin/metabolism	MESH	0.037037037037037035	1
liver x receptors/agonists	MESH	0.037037037037037035	1
malaria/genetics	MESH	0.037037037037037035	1
TF	GENE	0.037037037037037035	1
ferritins/blood	MESH	0.037037037037037035	1
cells cultured	MESH	0.07407407407407407	2
nf-e2-related factor 2/biosynthesis	MESH	0.037037037037037035	1
raw 264.7 cells	MESH	0.037037037037037035	1
lipopolysaccharides/toxicity	MESH	0.037037037037037035	1
inflammation mediators/antagonists & inhibitors	MESH	0.037037037037037035	1
gene expression	MESH	0.037037037037037035	1
microglia/drug effects	MESH	0.037037037037037035	1
b-lymphocytes/metabolism	MESH	0.037037037037037035	1
cytoskeletal proteins/metabolism	MESH	0.037037037037037035	1
glutathione peroxidase/therapeutic use	MESH	0.037037037037037035	1
BDKRB2	GENE	0.037037037037037035	1
NFE2L2	GENE	0.07407407407407407	2
cell survival/drug effects	MESH	0.1111111111111111	3
SLC7A11	GENE	0.14814814814814814	4
CALR	GENE	0.037037037037037035	1
neoplasms/diagnostic imaging	MESH	0.037037037037037035	1
t-lymphocytes cytotoxic/metabolism	MESH	0.037037037037037035	1
ascorbic acid/pharmacology	MESH	0.037037037037037035	1
calreticulin/metabolism	MESH	0.037037037037037035	1
urinary bladder neoplasms/pathology	MESH	0.037037037037037035	1
gels/chemistry	MESH	0.037037037037037035	1
dextrans/chemistry	MESH	0.037037037037037035	1
adjuvants immunologic/chemistry	MESH	0.037037037037037035	1
gold/chemistry	MESH	0.037037037037037035	1
cd8-positive t-lymphocytes/immunology	MESH	0.1111111111111111	3
gene expression regulation neoplastic/drug effects	MESH	0.037037037037037035	1
ATM	GENE	0.037037037037037035	1
sulfasalazine/administration & dosage	MESH	0.037037037037037035	1
antineoplastic agents immunological/administration & dosage	MESH	0.037037037037037035	1
amino acid transport system y+/genetics	MESH	0.037037037037037035	1
lipid metabolism/drug effects	MESH	0.037037037037037035	1
lymphoma t-cell	MESH	0.037037037037037035	1
cisplatin	MESH	0.037037037037037035	1
asparaginase	MESH	0.037037037037037035	1
diterpenes/pharmacology	MESH	0.037037037037037035	1
killer cells natural/metabolism	MESH	0.037037037037037035	1
benzylidene compounds/pharmacology	MESH	0.037037037037037035	1
t-lymphocytes cytotoxic/drug effects	MESH	0.037037037037037035	1
exosomes/drug effects	MESH	0.037037037037037035	1
hyaluronic acid/chemistry	MESH	0.037037037037037035	1
immunologic memory	MESH	0.037037037037037035	1
immune checkpoint inhibitors/pharmacology	MESH	0.037037037037037035	1
tumor escape/drug effects	MESH	0.037037037037037035	1
skin neoplasms/drug therapy	MESH	0.037037037037037035	1
drug resistance neoplasm/drug effects	MESH	0.037037037037037035	1
aniline compounds/pharmacology	MESH	0.037037037037037035	1
spleen/pathology	MESH	0.011111111111111112	1
piperazines/pharmacology	MESH	0.022222222222222223	2
liver/pathology	MESH	0.011111111111111112	1
iron/blood	MESH	0.011111111111111112	1
kidney	MESH	0.011111111111111112	1
malondialdehyde/blood	MESH	0.011111111111111112	1
glutathione	MESH	0.011111111111111112	1
phospholipid hydroperoxide glutathione peroxidase	MESH	0.011111111111111112	1
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	MESH	0.011111111111111112	1
oxidative stress	MESH	0.022222222222222223	2
tetrahydrofolate dehydrogenase/genetics	MESH	0.011111111111111112	1
folic acid antagonists/pharmacology	MESH	0.011111111111111112	1
cystine/antagonists & inhibitors	MESH	0.011111111111111112	1
methotrexate/pharmacology	MESH	0.011111111111111112	1
vitamin e/pharmacology	MESH	0.011111111111111112	1
gene expression regulation neoplastic	MESH	0.05555555555555555	5
antioxidants/pharmacology	MESH	0.011111111111111112	1
carbolines/pharmacology	MESH	0.044444444444444446	4
jurkat cells	MESH	0.044444444444444446	4
biopterin/analogs & derivatives	MESH	0.011111111111111112	1
drug synergism	MESH	0.03333333333333333	3
benzamides/pharmacology	MESH	0.022222222222222223	2
antigens neoplasm/immunology	MESH	0.011111111111111112	1
histone deacetylases/chemistry	MESH	0.011111111111111112	1
pyrimidines/pharmacology	MESH	0.011111111111111112	1
CIITA	GENE	0.011111111111111112	1
FOXP3	GENE	0.011111111111111112	1
HDAC9	GENE	0.011111111111111112	1
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	MESH	0.011111111111111112	1
protein kinase inhibitors/chemistry	MESH	0.011111111111111112	1
biological products/chemistry	MESH	0.011111111111111112	1
dichloroacetic acid/chemistry	MESH	0.011111111111111112	1
t-lymphocytes cytotoxic/drug effects	MESH	0.044444444444444446	4
macrophages/cytology	MESH	0.022222222222222223	2
energy metabolism/drug effects	MESH	0.011111111111111112	1
skin neoplasms/drug therapy	MESH	0.022222222222222223	2
neoplasms/drug therapy	MESH	0.044444444444444446	4
antineoplastic agents/chemistry	MESH	0.022222222222222223	2
interferon-gamma/immunology	MESH	0.03333333333333333	3
mitochondria/drug effects	MESH	0.03333333333333333	3
saponins/chemistry	MESH	0.011111111111111112	1
adjuvants immunologic/administration & dosage	MESH	0.011111111111111112	1
immunologic memory/drug effects	MESH	0.011111111111111112	1
histone deacetylase inhibitors/pharmacology	MESH	0.011111111111111112	1
t-lymphocytes regulatory/drug effects	MESH	0.022222222222222223	2
lymphocytes tumor-infiltrating/drug effects	MESH	0.022222222222222223	2
cytotoxicity immunologic/drug effects	MESH	0.03333333333333333	3
antigen presentation/drug effects	MESH	0.011111111111111112	1
drug combinations	MESH	0.011111111111111112	1
cisplatin/administration & dosage	MESH	0.011111111111111112	1
antibodies monoclonal/pharmacology	MESH	0.011111111111111112	1
carcinoma non-small-cell lung/drug therapy	MESH	0.03333333333333333	3
b7-h1 antigen/antagonists & inhibitors	MESH	0.044444444444444446	4
janus kinases/antagonists & inhibitors	MESH	0.011111111111111112	1
sirtuin 1/antagonists & inhibitors	MESH	0.011111111111111112	1
erbb receptors/antagonists & inhibitors	MESH	0.011111111111111112	1
tnf-related apoptosis-inducing ligand/metabolism	MESH	0.022222222222222223	2
cisplatin/pharmacology	MESH	0.011111111111111112	1
paclitaxel/pharmacology	MESH	0.022222222222222223	2
receptor igf type 1/biosynthesis	MESH	0.011111111111111112	1
naphthols/pharmacology	MESH	0.011111111111111112	1
receptors tnf-related apoptosis-inducing ligand/biosynthesis	MESH	0.011111111111111112	1
insulin-like growth factor i/metabolism	MESH	0.011111111111111112	1
tyrphostins/pharmacology	MESH	0.011111111111111112	1
IGF1R	GENE	0.011111111111111112	1
NOS2	GENE	0.011111111111111112	1
SIRT1	GENE	0.011111111111111112	1
autophagy-related proteins/genetics	MESH	0.011111111111111112	1
ATG5	GENE	0.011111111111111112	1
GPX4	GENE	0.13333333333333333	12
glutathione peroxidase/metabolism	MESH	0.011111111111111112	1
precursor cell lymphoblastic leukemia-lymphoma/metabolism	MESH	0.011111111111111112	1
cell cycle/drug effects	MESH	0.022222222222222223	2
reactive oxygen species/metabolism	MESH	0.12222222222222222	11
glutathione/metabolism	MESH	0.03333333333333333	3
flavonolignans/pharmacology	MESH	0.011111111111111112	1
autophagy/drug effects	MESH	0.03333333333333333	3
oleic acid/metabolism	MESH	0.011111111111111112	1
coenzyme a ligases/metabolism	MESH	0.011111111111111112	1
ferroptosis/drug effects	MESH	0.3111111111111111	28
lymph/metabolism	MESH	0.011111111111111112	1
b-lymphocytes/metabolism	MESH	0.011111111111111112	1
killer cells natural/metabolism	MESH	0.011111111111111112	1
iron chelating agents/pharmacology	MESH	0.011111111111111112	1
neoplasm metastasis/drug therapy	MESH	0.011111111111111112	1
cisplatin	MESH	0.011111111111111112	1
collagen type i/metabolism	MESH	0.011111111111111112	1
endoplasmic reticulum/drug effects	MESH	0.011111111111111112	1
phospholipid hydroperoxide glutathione peroxidase/metabolism	MESH	0.022222222222222223	2
cell survival	MESH	0.011111111111111112	1
lymphoma t-cell	MESH	0.011111111111111112	1
hepatic stellate cells/drug effects	MESH	0.011111111111111112	1
iron/metabolism	MESH	0.044444444444444446	4
nf-e2-related factor 2/biosynthesis	MESH	0.011111111111111112	1
hepatocytes/drug effects	MESH	0.011111111111111112	1
liver cirrhosis/drug therapy	MESH	0.011111111111111112	1
microglia/drug effects	MESH	0.011111111111111112	1
hypoxia-inducible factor 1 alpha subunit/metabolism	MESH	0.011111111111111112	1
host-pathogen interactions	MESH	0.011111111111111112	1
asparaginase	MESH	0.011111111111111112	1
actins/metabolism	MESH	0.011111111111111112	1
lipopolysaccharides/toxicity	MESH	0.011111111111111112	1
AIFM2	GENE	0.011111111111111112	1
FN1	GENE	0.011111111111111112	1
ATL1	GENE	0.011111111111111112	1
MMRN1	GENE	0.011111111111111112	1
S100A4	GENE	0.011111111111111112	1
SLC7A11	GENE	0.05555555555555555	5
glutathione peroxidase/therapeutic use	MESH	0.011111111111111112	1
anti-inflammatory agents non-steroidal/pharmacology	MESH	0.011111111111111112	1
curcumin/pharmacology	MESH	0.011111111111111112	1
IREB2	GENE	0.011111111111111112	1
MKI67	GENE	0.011111111111111112	1
melanoma/blood	MESH	0.011111111111111112	1
ACSL3	GENE	0.011111111111111112	1
inflammation mediators/antagonists & inhibitors	MESH	0.011111111111111112	1
BDKRB2	GENE	0.022222222222222223	2
tuberculosis/metabolism	MESH	0.011111111111111112	1
ACSL4	GENE	0.022222222222222223	2
oxidative stress/drug effects	MESH	0.06666666666666667	6
cells cultured	MESH	0.06666666666666667	6
iron/chemistry	MESH	0.011111111111111112	1
cd8-positive t-lymphocytes/immunology	MESH	0.05555555555555555	5
nf-e2-related factor 2/genetics	MESH	0.011111111111111112	1
lung neoplasms/drug therapy	MESH	0.044444444444444446	4
glycogen synthase kinase 3/metabolism	MESH	0.011111111111111112	1
tor serine-threonine kinases/metabolism	MESH	0.022222222222222223	2
BTRC	GENE	0.011111111111111112	1
CTLA4	GENE	0.011111111111111112	1
GABPA	GENE	0.011111111111111112	1
GSK3B	GENE	0.03333333333333333	3
MTOR	GENE	0.022222222222222223	2
NFE2L2	GENE	0.022222222222222223	2
PDCD1	GENE	0.05555555555555555	5
PRKAA2	GENE	0.011111111111111112	1
allografts	MESH	0.011111111111111112	1
nivolumab/therapeutic use	MESH	0.011111111111111112	1
melanoma/genetics	MESH	0.022222222222222223	2
amino acid transport system y+/metabolism	MESH	0.022222222222222223	2
sulfasalazine/administration & dosage	MESH	0.011111111111111112	1
fusion regulatory protein 1 heavy chain/metabolism	MESH	0.011111111111111112	1
antineoplastic agents immunological/administration & dosage	MESH	0.011111111111111112	1
amino acid transport system y+/genetics	MESH	0.011111111111111112	1
lipid metabolism/drug effects	MESH	0.011111111111111112	1
cysteine/metabolism	MESH	0.011111111111111112	1
ATM	GENE	0.011111111111111112	1
SLC3A2	GENE	0.011111111111111112	1
SLC9A1	GENE	0.022222222222222223	2
antigens polyomavirus transforming/genetics	MESH	0.011111111111111112	1
ceramides/pharmacology	MESH	0.022222222222222223	2
t-lymphocytes regulatory/immunology	MESH	0.011111111111111112	1
neoplasms/pathology	MESH	0.011111111111111112	1
cell line transformed	MESH	0.011111111111111112	1
indoleamine-pyrrole 23-dioxygenase/antagonists & inhibitors	MESH	0.011111111111111112	1
enzyme inhibitors/chemistry	MESH	0.011111111111111112	1
CSF1	GENE	0.011111111111111112	1
CSF2	GENE	0.011111111111111112	1
tumor suppressor protein p53/metabolism	MESH	0.022222222222222223	2
ferric compounds/chemistry	MESH	0.03333333333333333	3
t-lymphocytes/immunology	MESH	0.011111111111111112	1
lymphocytes tumor-infiltrating/immunology	MESH	0.03333333333333333	3
cell line tumor/transplantation	MESH	0.03333333333333333	3
membrane proteins/metabolism	MESH	0.011111111111111112	1
myeloid-derived suppressor cells/immunology	MESH	0.022222222222222223	2
neutral ceramidase/antagonists & inhibitors	MESH	0.011111111111111112	1
heme oxygenase-1/metabolism	MESH	0.011111111111111112	1
colonic neoplasms/drug therapy	MESH	0.022222222222222223	2
ASAH2	GENE	0.011111111111111112	1
HMOX1	GENE	0.011111111111111112	1
TP53	GENE	0.044444444444444446	4
cation transport proteins/genetics	MESH	0.011111111111111112	1
heat-shock proteins/genetics	MESH	0.011111111111111112	1
CD44	GENE	0.011111111111111112	1
HSPB1	GENE	0.011111111111111112	1
SLC40A1	GENE	0.011111111111111112	1
brain neoplasms/genetics	MESH	0.011111111111111112	1
acetaminophen/pharmacology	MESH	0.011111111111111112	1
glioblastoma/genetics	MESH	0.011111111111111112	1
t-lymphocytes cytotoxic/immunology	MESH	0.011111111111111112	1
hyaluronan receptors/genetics	MESH	0.011111111111111112	1
receptors interleukin-8a/physiology	MESH	0.011111111111111112	1
interferons/metabolism	MESH	0.011111111111111112	1
sarcoma/drug therapy	MESH	0.011111111111111112	1
janus kinases/metabolism	MESH	0.011111111111111112	1
proto-oncogene proteins c-akt/physiology	MESH	0.011111111111111112	1
hypoxia-inducible factor 1 alpha subunit/genetics	MESH	0.011111111111111112	1
biomarkers	MESH	0.022222222222222223	2
mesenchymal stem cells/metabolism	MESH	0.011111111111111112	1
ras proteins/metabolism	MESH	0.011111111111111112	1
hypoxia	MESH	0.011111111111111112	1
anoikis/drug effects	MESH	0.011111111111111112	1
lung neoplasms/genetics	MESH	0.011111111111111112	1
osteosarcoma/genetics	MESH	0.011111111111111112	1
protein kinase inhibitors/pharmacology	MESH	0.011111111111111112	1
bone neoplasms/genetics	MESH	0.011111111111111112	1
plant leaves/chemistry	MESH	0.011111111111111112	1
hypoxia/metabolism	MESH	0.011111111111111112	1
fas ligand protein/genetics	MESH	0.011111111111111112	1
CXCR1	GENE	0.022222222222222223	2
PIK3CA	GENE	0.011111111111111112	1
PRF1	GENE	0.022222222222222223	2
neoplasms/metabolism	MESH	0.011111111111111112	1
disease progression	MESH	0.011111111111111112	1
epithelial-mesenchymal transition	MESH	0.011111111111111112	1
neovascularization pathologic/immunology	MESH	0.011111111111111112	1
fas receptor/genetics	MESH	0.011111111111111112	1
pancreas/metabolism	MESH	0.011111111111111112	1
proto-oncogene proteins p21(ras)/metabolism	MESH	0.011111111111111112	1
carcinoma pancreatic ductal/metabolism	MESH	0.011111111111111112	1
cell transformation neoplastic/genetics	MESH	0.011111111111111112	1
diet	MESH	0.011111111111111112	1
pancreatitis/genetics	MESH	0.011111111111111112	1
dna	MESH	0.011111111111111112	1
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.011111111111111112	1
quinoxalines/pharmacology	MESH	0.011111111111111112	1
membrane proteins/genetics	MESH	0.011111111111111112	1
biomarkers tumor	MESH	0.011111111111111112	1
spiro compounds/pharmacology	MESH	0.011111111111111112	1
KDM8	GENE	0.011111111111111112	1
STING1	GENE	0.011111111111111112	1
macrophages	MESH	0.011111111111111112	1
HIF1A	GENE	0.044444444444444446	4
cyclin b1/metabolism	MESH	0.011111111111111112	1
interleukin-10/metabolism	MESH	0.022222222222222223	2
gene expression regulation	MESH	0.011111111111111112	1
aspirin/administration & dosage	MESH	0.011111111111111112	1
lactic acid/metabolism	MESH	0.011111111111111112	1
lymphoma t-cell/drug therapy	MESH	0.011111111111111112	1
glucose/metabolism	MESH	0.011111111111111112	1
interleukin-4/metabolism	MESH	0.011111111111111112	1
nitric oxide/metabolism	MESH	0.011111111111111112	1
BIRC5	GENE	0.011111111111111112	1
IL4	GENE	0.022222222222222223	2
SOCS5	GENE	0.011111111111111112	1
exosomes/metabolism	MESH	0.011111111111111112	1
interferon-gamma/metabolism	MESH	0.08888888888888889	8
aniline compounds/chemistry	MESH	0.011111111111111112	1
b7-h1 antigen/metabolism	MESH	0.03333333333333333	3
phenol/chemistry	MESH	0.011111111111111112	1
programmed cell death 1 receptor/metabolism	MESH	0.011111111111111112	1
cd8-positive t-lymphocytes/cytology	MESH	0.022222222222222223	2
immunogenic cell death/drug effects	MESH	0.011111111111111112	1
metal-organic frameworks/chemistry	MESH	0.011111111111111112	1
benzylidene compounds/chemistry	MESH	0.011111111111111112	1
CD274	GENE	0.08888888888888889	8
neoplasms/diagnostic imaging	MESH	0.011111111111111112	1
t-lymphocytes cytotoxic/metabolism	MESH	0.011111111111111112	1
ascorbic acid/pharmacology	MESH	0.011111111111111112	1
calreticulin/metabolism	MESH	0.011111111111111112	1
CALR	GENE	0.011111111111111112	1
diterpenes/pharmacology	MESH	0.022222222222222223	2
urinary bladder neoplasms/pathology	MESH	0.011111111111111112	1
gels/chemistry	MESH	0.011111111111111112	1
dextrans/chemistry	MESH	0.011111111111111112	1
adjuvants immunologic/chemistry	MESH	0.011111111111111112	1
gold/chemistry	MESH	0.011111111111111112	1
CD8A	GENE	0.05555555555555555	5
t-lymphocytes cytotoxic/cytology	MESH	0.011111111111111112	1
propionates/adverse effects	MESH	0.011111111111111112	1
coumaric acids/adverse effects	MESH	0.011111111111111112	1
killer cells natural/cytology	MESH	0.011111111111111112	1
amidines/pharmacology	MESH	0.011111111111111112	1
proteasome endopeptidase complex/chemistry	MESH	0.011111111111111112	1
antioxidants/adverse effects	MESH	0.011111111111111112	1
th1 cells/immunology	MESH	0.011111111111111112	1
